# Time,ArB(OH)2,Product,ArBr,C6F6,cat
0.00000,1.20000,0.00000,1.00000,0.60000,0.1
5.00000,1.19988,0.00003,0.99988,0.60000
10.00000,1.19952,0.00012,0.99951,0.60000
15.00000,1.19892,0.00027,0.99891,0.60000
20.00000,1.19811,0.00047,0.99809,0.60000
25.00000,1.19709,0.00072,0.99707,0.60000
30.00000,1.19587,0.00103,0.99585,0.60000
35.00000,1.19447,0.00137,0.99445,0.60000
40.00000,1.19291,0.00176,0.99288,0.60000
45.00000,1.19120,0.00219,0.99117,0.60000
50.00000,1.18935,0.00265,0.98932,0.60000
55.00000,1.18738,0.00314,0.98735,0.60000
60.00000,1.18530,0.00366,0.98527,0.60000
65.00000,1.18313,0.00421,0.98309,0.60000
70.00000,1.18087,0.00477,0.98083,0.60000
75.00000,1.17854,0.00535,0.97850,0.60000
80.00000,1.17614,0.00595,0.97610,0.60000
85.00000,1.17368,0.00657,0.97364,0.60000
90.00000,1.17118,0.00719,0.97114,0.60000
95.00000,1.16863,0.00783,0.96859,0.60000
100.00000,1.16605,0.00847,0.96601,0.60000
105.00000,1.16344,0.00913,0.96340,0.60000
110.00000,1.16081,0.00979,0.96076,0.60000
115.00000,1.15815,0.01045,0.95810,0.60000
120.00000,1.15548,0.01112,0.95543,0.60000
125.00000,1.15279,0.01179,0.95274,0.60000
130.00000,1.15009,0.01246,0.95004,0.60000
135.00000,1.14738,0.01314,0.94734,0.60000
140.00000,1.14467,0.01382,0.94462,0.60000
145.00000,1.14196,0.01450,0.94191,0.60000
150.00000,1.13924,0.01518,0.93919,0.60000
155.00000,1.13651,0.01586,0.93647,0.60000
160.00000,1.13379,0.01654,0.93375,0.60000
165.00000,1.13107,0.01722,0.93103,0.60000
170.00000,1.12836,0.01790,0.92831,0.60000
175.00000,1.12564,0.01858,0.92559,0.60000
180.00000,1.12293,0.01925,0.92288,0.60000
185.00000,1.12022,0.01993,0.92018,0.60000
190.00000,1.11752,0.02061,0.91747,0.60000
195.00000,1.11482,0.02128,0.91478,0.60000
200.00000,1.11213,0.02195,0.91208,0.60000
205.00000,1.10945,0.02263,0.90940,0.60000
210.00000,1.10677,0.02330,0.90672,0.60000
215.00000,1.10409,0.02396,0.90404,0.60000
220.00000,1.10143,0.02463,0.90138,0.60000
225.00000,1.09876,0.02530,0.89872,0.60000
230.00000,1.09611,0.02596,0.89606,0.60000
235.00000,1.09346,0.02662,0.89342,0.60000
240.00000,1.09082,0.02728,0.89078,0.60000
245.00000,1.08819,0.02794,0.88814,0.60000
250.00000,1.08557,0.02860,0.88552,0.60000
255.00000,1.08295,0.02925,0.88290,0.60000
260.00000,1.08034,0.02990,0.88029,0.60000
265.00000,1.07773,0.03055,0.87769,0.60000
270.00000,1.07514,0.03120,0.87509,0.60000
275.00000,1.07255,0.03185,0.87250,0.60000
280.00000,1.06997,0.03249,0.86992,0.60000
285.00000,1.06739,0.03314,0.86735,0.60000
290.00000,1.06483,0.03378,0.86478,0.60000
295.00000,1.06227,0.03442,0.86222,0.60000
300.00000,1.05972,0.03506,0.85967,0.60000
305.00000,1.05717,0.03569,0.85713,0.60000
310.00000,1.05464,0.03633,0.85459,0.60000
315.00000,1.05211,0.03696,0.85206,0.60000
320.00000,1.04959,0.03759,0.84954,0.60000
325.00000,1.04707,0.03822,0.84702,0.60000
330.00000,1.04457,0.03885,0.84452,0.60000
335.00000,1.04207,0.03947,0.84202,0.60000
340.00000,1.03957,0.04009,0.83953,0.60000
345.00000,1.03709,0.04072,0.83704,0.60000
350.00000,1.03461,0.04133,0.83456,0.60000
355.00000,1.03214,0.04195,0.83209,0.60000
360.00000,1.02968,0.04257,0.82963,0.60000
365.00000,1.02722,0.04318,0.82717,0.60000
370.00000,1.02477,0.04379,0.82473,0.60000
375.00000,1.02233,0.04440,0.82228,0.60000
380.00000,1.01990,0.04501,0.81985,0.60000
385.00000,1.01747,0.04562,0.81742,0.60000
390.00000,1.01505,0.04623,0.81500,0.60000
395.00000,1.01264,0.04683,0.81259,0.60000
400.00000,1.01023,0.04743,0.81019,0.60000
405.00000,1.00783,0.04803,0.80779,0.60000
410.00000,1.00544,0.04863,0.80540,0.60000
415.00000,1.00306,0.04922,0.80301,0.60000
420.00000,1.00068,0.04982,0.80064,0.60000
425.00000,0.99831,0.05041,0.79827,0.60000
430.00000,0.99595,0.05100,0.79590,0.60000
435.00000,0.99359,0.05159,0.79355,0.60000
440.00000,0.99124,0.05218,0.79120,0.60000
445.00000,0.98890,0.05276,0.78886,0.60000
450.00000,0.98657,0.05335,0.78652,0.60000
455.00000,0.98424,0.05393,0.78419,0.60000
460.00000,0.98192,0.05451,0.78187,0.60000
465.00000,0.97960,0.05509,0.77956,0.60000
470.00000,0.97730,0.05566,0.77725,0.60000
475.00000,0.97499,0.05624,0.77495,0.60000
480.00000,0.97270,0.05681,0.77265,0.60000
485.00000,0.97041,0.05739,0.77037,0.60000
490.00000,0.96813,0.05796,0.76809,0.60000
495.00000,0.96586,0.05852,0.76581,0.60000
500.00000,0.96359,0.05909,0.76355,0.60000
505.00000,0.96133,0.05966,0.76128,0.60000
510.00000,0.95908,0.06022,0.75903,0.60000
515.00000,0.95683,0.06078,0.75678,0.60000
520.00000,0.95459,0.06134,0.75454,0.60000
525.00000,0.95236,0.06190,0.75231,0.60000
530.00000,0.95013,0.06246,0.75008,0.60000
535.00000,0.94791,0.06301,0.74786,0.60000
540.00000,0.94570,0.06356,0.74565,0.60000
545.00000,0.94349,0.06412,0.74344,0.60000
550.00000,0.94129,0.06467,0.74124,0.60000
555.00000,0.93909,0.06522,0.73905,0.60000
560.00000,0.93691,0.06576,0.73686,0.60000
565.00000,0.93472,0.06631,0.73468,0.60000
570.00000,0.93255,0.06685,0.73250,0.60000
575.00000,0.93038,0.06739,0.73033,0.60000
580.00000,0.92822,0.06793,0.72817,0.60000
585.00000,0.92606,0.06847,0.72602,0.60000
590.00000,0.92391,0.06901,0.72387,0.60000
595.00000,0.92177,0.06955,0.72173,0.60000
600.00000,0.91964,0.07008,0.71959,0.60000
605.00000,0.91751,0.07061,0.71746,0.60000
610.00000,0.91538,0.07114,0.71533,0.60000
615.00000,0.91326,0.07167,0.71322,0.60000
620.00000,0.91115,0.07220,0.71111,0.60000
625.00000,0.90905,0.07273,0.70900,0.60000
630.00000,0.90695,0.07325,0.70690,0.60000
635.00000,0.90486,0.07378,0.70481,0.60000
640.00000,0.90277,0.07430,0.70272,0.60000
645.00000,0.90069,0.07482,0.70064,0.60000
650.00000,0.89861,0.07534,0.69857,0.60000
655.00000,0.89655,0.07585,0.69650,0.60000
660.00000,0.89449,0.07637,0.69444,0.60000
665.00000,0.89243,0.07688,0.69238,0.60000
670.00000,0.89038,0.07739,0.69033,0.60000
675.00000,0.88834,0.07791,0.68829,0.60000
680.00000,0.88630,0.07842,0.68625,0.60000
685.00000,0.88427,0.07892,0.68422,0.60000
690.00000,0.88224,0.07943,0.68220,0.60000
695.00000,0.88022,0.07993,0.68018,0.60000
700.00000,0.87821,0.08044,0.67816,0.60000
705.00000,0.87620,0.08094,0.67616,0.60000
710.00000,0.87420,0.08144,0.67415,0.60000
715.00000,0.87220,0.08194,0.67216,0.60000
720.00000,0.87021,0.08244,0.67017,0.60000
725.00000,0.86823,0.08293,0.66818,0.60000
730.00000,0.86625,0.08343,0.66621,0.60000
735.00000,0.86428,0.08392,0.66423,0.60000
740.00000,0.86231,0.08441,0.66227,0.60000
745.00000,0.86035,0.08490,0.66031,0.60000
750.00000,0.85840,0.08539,0.65835,0.60000
755.00000,0.85645,0.08588,0.65640,0.60000
760.00000,0.85451,0.08636,0.65446,0.60000
765.00000,0.85257,0.08685,0.65252,0.60000
770.00000,0.85064,0.08733,0.65059,0.60000
775.00000,0.84871,0.08781,0.64867,0.60000
780.00000,0.84679,0.08829,0.64675,0.60000
785.00000,0.84488,0.08877,0.64483,0.60000
790.00000,0.84297,0.08925,0.64292,0.60000
795.00000,0.84106,0.08972,0.64102,0.60000
800.00000,0.83917,0.09020,0.63912,0.60000
805.00000,0.83727,0.09067,0.63723,0.60000
810.00000,0.83539,0.09114,0.63534,0.60000
815.00000,0.83351,0.09161,0.63346,0.60000
820.00000,0.83163,0.09208,0.63159,0.60000
825.00000,0.82976,0.09255,0.62972,0.60000
830.00000,0.82790,0.09302,0.62785,0.60000
835.00000,0.82604,0.09348,0.62599,0.60000
840.00000,0.82419,0.09394,0.62414,0.60000
845.00000,0.82234,0.09441,0.62229,0.60000
850.00000,0.82050,0.09487,0.62045,0.60000
855.00000,0.81866,0.09533,0.61861,0.60000
860.00000,0.81683,0.09578,0.61678,0.60000
865.00000,0.81500,0.09624,0.61496,0.60000
870.00000,0.81318,0.09670,0.61314,0.60000
875.00000,0.81137,0.09715,0.61132,0.60000
880.00000,0.80956,0.09760,0.60951,0.60000
885.00000,0.80775,0.09805,0.60771,0.60000
890.00000,0.80595,0.09850,0.60591,0.60000
895.00000,0.80416,0.09895,0.60412,0.60000
900.00000,0.80237,0.09940,0.60233,0.60000
905.00000,0.80059,0.09984,0.60054,0.60000
910.00000,0.79881,0.10029,0.59877,0.60000
915.00000,0.79704,0.10073,0.59699,0.60000
920.00000,0.79527,0.10117,0.59523,0.60000
925.00000,0.79351,0.10161,0.59346,0.60000
930.00000,0.79175,0.10205,0.59171,0.60000
935.00000,0.79000,0.10249,0.58996,0.60000
940.00000,0.78825,0.10293,0.58821,0.60000
945.00000,0.78651,0.10336,0.58647,0.60000
950.00000,0.78478,0.10380,0.58473,0.60000
955.00000,0.78305,0.10423,0.58300,0.60000
960.00000,0.78132,0.10466,0.58128,0.60000
965.00000,0.77960,0.10509,0.57955,0.60000
970.00000,0.77788,0.10552,0.57784,0.60000
975.00000,0.77617,0.10595,0.57613,0.60000
