# Time,ArB(OH)2,Product,ArBr,C6F6,cat
0.00000,1.00000,0.00000,0.80000,0.60000,0.05
5.00000,0.99995,0.00001,0.79995,0.60000
10.00000,0.99981,0.00005,0.79980,0.60000
15.00000,0.99957,0.00011,0.79956,0.60000
20.00000,0.99924,0.00019,0.79923,0.60000
25.00000,0.99882,0.00029,0.79881,0.60000
30.00000,0.99833,0.00042,0.79831,0.60000
35.00000,0.99775,0.00056,0.79774,0.60000
40.00000,0.99710,0.00072,0.79708,0.60000
45.00000,0.99638,0.00090,0.79636,0.60000
50.00000,0.99559,0.00110,0.79557,0.60000
55.00000,0.99474,0.00131,0.79472,0.60000
60.00000,0.99384,0.00154,0.79382,0.60000
65.00000,0.99288,0.00178,0.79286,0.60000
70.00000,0.99187,0.00203,0.79185,0.60000
75.00000,0.99082,0.00229,0.79080,0.60000
80.00000,0.98973,0.00256,0.78970,0.60000
85.00000,0.98860,0.00285,0.78857,0.60000
90.00000,0.98743,0.00314,0.78741,0.60000
95.00000,0.98623,0.00344,0.78621,0.60000
100.00000,0.98501,0.00374,0.78498,0.60000
105.00000,0.98376,0.00405,0.78373,0.60000
110.00000,0.98248,0.00437,0.78245,0.60000
115.00000,0.98118,0.00470,0.78116,0.60000
120.00000,0.97987,0.00503,0.77984,0.60000
125.00000,0.97854,0.00536,0.77851,0.60000
130.00000,0.97719,0.00570,0.77716,0.60000
135.00000,0.97583,0.00604,0.77580,0.60000
140.00000,0.97445,0.00638,0.77442,0.60000
145.00000,0.97307,0.00673,0.77304,0.60000
150.00000,0.97168,0.00707,0.77165,0.60000
155.00000,0.97027,0.00742,0.77024,0.60000
160.00000,0.96886,0.00778,0.76884,0.60000
165.00000,0.96745,0.00813,0.76742,0.60000
170.00000,0.96603,0.00849,0.76600,0.60000
175.00000,0.96460,0.00884,0.76457,0.60000
180.00000,0.96317,0.00920,0.76314,0.60000
185.00000,0.96174,0.00956,0.76171,0.60000
190.00000,0.96031,0.00992,0.76028,0.60000
195.00000,0.95887,0.01028,0.75884,0.60000
200.00000,0.95743,0.01064,0.75740,0.60000
205.00000,0.95599,0.01100,0.75596,0.60000
210.00000,0.95455,0.01136,0.75452,0.60000
215.00000,0.95311,0.01172,0.75308,0.60000
220.00000,0.95167,0.01208,0.75164,0.60000
225.00000,0.95023,0.01244,0.75020,0.60000
230.00000,0.94879,0.01280,0.74875,0.60000
235.00000,0.94735,0.01316,0.74731,0.60000
240.00000,0.94591,0.01352,0.74588,0.60000
245.00000,0.94447,0.01388,0.74444,0.60000
250.00000,0.94303,0.01424,0.74300,0.60000
255.00000,0.94160,0.01459,0.74157,0.60000
260.00000,0.94016,0.01495,0.74013,0.60000
265.00000,0.93873,0.01531,0.73870,0.60000
270.00000,0.93730,0.01567,0.73727,0.60000
275.00000,0.93587,0.01603,0.73584,0.60000
280.00000,0.93444,0.01638,0.73441,0.60000
285.00000,0.93302,0.01674,0.73299,0.60000
290.00000,0.93160,0.01709,0.73157,0.60000
295.00000,0.93018,0.01745,0.73014,0.60000
300.00000,0.92876,0.01780,0.72873,0.60000
305.00000,0.92734,0.01816,0.72731,0.60000
310.00000,0.92593,0.01851,0.72590,0.60000
315.00000,0.92452,0.01886,0.72449,0.60000
320.00000,0.92311,0.01922,0.72308,0.60000
