# Time,ArB(OH)2,Product,ArBr,C6F6,cat
0.00000,1.20000,0.00000,0.80000,0.60000,0.05
5.00000,1.19995,0.00001,0.79995,0.60000
10.00000,1.19981,0.00005,0.79980,0.60000
15.00000,1.19957,0.00011,0.79956,0.60000
20.00000,1.19924,0.00019,0.79923,0.60000
25.00000,1.19882,0.00029,0.79881,0.60000
30.00000,1.19832,0.00042,0.79831,0.60000
35.00000,1.19775,0.00056,0.79774,0.60000
40.00000,1.19709,0.00072,0.79708,0.60000
45.00000,1.19637,0.00090,0.79636,0.60000
50.00000,1.19559,0.00110,0.79557,0.60000
55.00000,1.19474,0.00131,0.79472,0.60000
60.00000,1.19383,0.00154,0.79382,0.60000
65.00000,1.19287,0.00178,0.79286,0.60000
70.00000,1.19187,0.00203,0.79185,0.60000
75.00000,1.19081,0.00229,0.79080,0.60000
80.00000,1.18972,0.00256,0.78970,0.60000
85.00000,1.18859,0.00285,0.78857,0.60000
90.00000,1.18742,0.00314,0.78740,0.60000
95.00000,1.18623,0.00344,0.78621,0.60000
100.00000,1.18500,0.00374,0.78498,0.60000
105.00000,1.18375,0.00406,0.78373,0.60000
110.00000,1.18247,0.00438,0.78245,0.60000
115.00000,1.18118,0.00470,0.78116,0.60000
120.00000,1.17986,0.00503,0.77984,0.60000
125.00000,1.17853,0.00536,0.77851,0.60000
130.00000,1.17718,0.00570,0.77716,0.60000
135.00000,1.17582,0.00604,0.77580,0.60000
140.00000,1.17445,0.00638,0.77442,0.60000
145.00000,1.17306,0.00673,0.77304,0.60000
150.00000,1.17167,0.00708,0.77164,0.60000
155.00000,1.17027,0.00743,0.77024,0.60000
160.00000,1.16886,0.00778,0.76883,0.60000
165.00000,1.16744,0.00813,0.76742,0.60000
170.00000,1.16602,0.00849,0.76600,0.60000
175.00000,1.16459,0.00884,0.76457,0.60000
180.00000,1.16317,0.00920,0.76314,0.60000
185.00000,1.16173,0.00956,0.76171,0.60000
190.00000,1.16030,0.00992,0.76027,0.60000
195.00000,1.15886,0.01028,0.75884,0.60000
200.00000,1.15742,0.01064,0.75740,0.60000
205.00000,1.15598,0.01100,0.75596,0.60000
210.00000,1.15454,0.01136,0.75452,0.60000
215.00000,1.15310,0.01172,0.75307,0.60000
220.00000,1.15166,0.01208,0.75163,0.60000
225.00000,1.15022,0.01244,0.75019,0.60000
230.00000,1.14878,0.01280,0.74875,0.60000
235.00000,1.14734,0.01316,0.74731,0.60000
240.00000,1.14590,0.01352,0.74587,0.60000
245.00000,1.14446,0.01388,0.74443,0.60000
250.00000,1.14302,0.01424,0.74300,0.60000
255.00000,1.14159,0.01460,0.74156,0.60000
260.00000,1.14015,0.01495,0.74013,0.60000
265.00000,1.13872,0.01531,0.73869,0.60000
270.00000,1.13729,0.01567,0.73726,0.60000
275.00000,1.13586,0.01603,0.73584,0.60000
280.00000,1.13443,0.01638,0.73441,0.60000
285.00000,1.13301,0.01674,0.73298,0.60000
290.00000,1.13159,0.01710,0.73156,0.60000
295.00000,1.13017,0.01745,0.73014,0.60000
300.00000,1.12875,0.01781,0.72872,0.60000
305.00000,1.12733,0.01816,0.72731,0.60000
310.00000,1.12592,0.01851,0.72589,0.60000
315.00000,1.12451,0.01887,0.72448,0.60000
320.00000,1.12310,0.01922,0.72307,0.60000
325.00000,1.12169,0.01957,0.72167,0.60000
330.00000,1.12029,0.01992,0.72026,0.60000
335.00000,1.11888,0.02027,0.71886,0.60000
340.00000,1.11749,0.02062,0.71746,0.60000
345.00000,1.11609,0.02097,0.71606,0.60000
350.00000,1.11469,0.02132,0.71467,0.60000
355.00000,1.11330,0.02167,0.71328,0.60000
360.00000,1.11191,0.02201,0.71189,0.60000
365.00000,1.11053,0.02236,0.71050,0.60000
370.00000,1.10914,0.02271,0.70912,0.60000
375.00000,1.10776,0.02305,0.70774,0.60000
380.00000,1.10638,0.02340,0.70636,0.60000
385.00000,1.10501,0.02374,0.70498,0.60000
390.00000,1.10363,0.02408,0.70361,0.60000
395.00000,1.10226,0.02443,0.70224,0.60000
400.00000,1.10089,0.02477,0.70087,0.60000
405.00000,1.09953,0.02511,0.69950,0.60000
410.00000,1.09817,0.02545,0.69814,0.60000
415.00000,1.09680,0.02579,0.69678,0.60000
420.00000,1.09545,0.02613,0.69542,0.60000
425.00000,1.09409,0.02647,0.69407,0.60000
430.00000,1.09274,0.02681,0.69271,0.60000
435.00000,1.09139,0.02715,0.69136,0.60000
440.00000,1.09004,0.02748,0.69002,0.60000
445.00000,1.08870,0.02782,0.68867,0.60000
450.00000,1.08735,0.02815,0.68733,0.60000
455.00000,1.08601,0.02849,0.68599,0.60000
460.00000,1.08468,0.02882,0.68465,0.60000
465.00000,1.08334,0.02916,0.68332,0.60000
470.00000,1.08201,0.02949,0.68199,0.60000
475.00000,1.08068,0.02982,0.68066,0.60000
480.00000,1.07935,0.03015,0.67933,0.60000
485.00000,1.07803,0.03049,0.67801,0.60000
490.00000,1.07671,0.03082,0.67668,0.60000
495.00000,1.07539,0.03115,0.67536,0.60000
500.00000,1.07407,0.03148,0.67405,0.60000
505.00000,1.07276,0.03180,0.67273,0.60000
510.00000,1.07145,0.03213,0.67142,0.60000
515.00000,1.07014,0.03246,0.67011,0.60000
520.00000,1.06883,0.03279,0.66881,0.60000
525.00000,1.06753,0.03311,0.66750,0.60000
530.00000,1.06623,0.03344,0.66620,0.60000
535.00000,1.06493,0.03376,0.66490,0.60000
540.00000,1.06363,0.03409,0.66361,0.60000
545.00000,1.06234,0.03441,0.66231,0.60000
550.00000,1.06105,0.03473,0.66102,0.60000
555.00000,1.05976,0.03505,0.65973,0.60000
560.00000,1.05847,0.03538,0.65845,0.60000
565.00000,1.05719,0.03570,0.65716,0.60000
